tax_id	GeneID	relationship	Other_tax_id	Other_GeneID
9606	57589	Ortholog	10090	226089
9606	57589	Ortholog	10116	309306
9606	57590	Ortholog	10090	69368
9606	57590	Ortholog	10116	301549
9606	57591	Ortholog	10090	223701
9606	57591	Ortholog	10116	315151
9606	57592	Ortholog	10090	78266
9606	57592	Ortholog	10116	100363361
9606	57593	Ortholog	10090	228598
9606	57593	Ortholog	10116	680751
9606	57594	Ortholog	10090	239099
9606	57594	Ortholog	10116	260325
9606	57595	Ortholog	10090	245469
9606	57595	Ortholog	10116	293856
9606	57596	Ortholog	10090	380785
9606	57596	Ortholog	10116	79146
9606	57597	Ortholog	10090	268515
9606	57597	Ortholog	10116	360674
9606	57599	Ortholog	10090	67561
9606	57599	Ortholog	10116	363164
9606	57600	Ortholog	10090	329679
9606	57600	Ortholog	10116	310538
9606	57602	Ortholog	10090	72344
9606	57602	Ortholog	10116	303700
9606	57604	Ortholog	10090	319582
9606	57604	Ortholog	10116	306504
9606	57605	Ortholog	10090	19679
9606	57605	Ortholog	10116	304474
9606	57606	Ortholog	10090	75991
9606	57606	Ortholog	10116	305310
9606	57608	Ortholog	10090	240185
9606	57608	Ortholog	10116	498764
9606	57609	Ortholog	10090	239667
9606	57609	Ortholog	10116	300231
9606	57610	Ortholog	10090	74334
9606	57610	Ortholog	10116	361396
9606	57611	Ortholog	10090	320563
9606	57611	Ortholog	10116	100910729
9606	57613	Ortholog	10090	74525
9606	57613	Ortholog	10116	362455
9606	57614	Ortholog	10090	227446
9606	57614	Ortholog	10116	309053
9606	57616	Ortholog	10090	243931
9606	57616	Ortholog	10116	308523
9606	57617	Ortholog	10090	228545
9606	57617	Ortholog	10116	296083
9606	57619	Ortholog	10090	27428
9606	57619	Ortholog	10116	305230
9606	57620	Ortholog	10090	116873
9606	57620	Ortholog	10116	117087
9606	57621	Ortholog	10090	381990
9606	57621	Ortholog	10116	308126
9606	57622	Ortholog	10090	80749
9606	57622	Ortholog	10116	365222
9606	57623	Ortholog	10090	380993
9606	57623	Ortholog	10116	362925
9606	57624	Ortholog	10090	241134
9606	57624	Ortholog	10116	103690221
9606	57626	Ortholog	10090	93688
9606	57626	Ortholog	10116	290426
9606	57628	Ortholog	10090	269109
9606	57628	Ortholog	10116	363972
9606	57630	Ortholog	10090	59009
9606	57630	Ortholog	10116	306417
9606	57631	Ortholog	10090	210297
9606	57631	Ortholog	10116	680591
9606	57633	Ortholog	10090	16979
9606	57633	Ortholog	10116	500280
9606	57634	Ortholog	10090	75560
9606	57634	Ortholog	10116	304569
9606	57636	Ortholog	10090	58996
9606	57636	Ortholog	10116	303501
9606	57639	Ortholog	10090	75172
9606	57639	Ortholog	10116	499980
9606	57642	Ortholog	10090	73368
9606	57642	Ortholog	10116	311716
9606	57643	Ortholog	10090	74464
9606	57643	Ortholog	10116	313524
9606	57644	Ortholog	10090	668940
9606	57644	Ortholog	10116	311570
9606	57645	Ortholog	10090	71592
9606	57645	Ortholog	10116	304941
9606	57646	Ortholog	10090	235323
9606	57646	Ortholog	10116	315639
9606	57647	Ortholog	10090	208144
9606	57647	Ortholog	10116	288647
9606	57648	Ortholog	10090	97130
9606	57648	Ortholog	10116	500552
9606	57649	Ortholog	10090	268448
9606	57649	Ortholog	10116	303274
9606	57650	Ortholog	10090	224171
9606	57650	Ortholog	10116	360711
9606	57654	Ortholog	10090	71101
9606	57654	Ortholog	10116	314061
9606	57655	Ortholog	10090	52857
9606	57655	Ortholog	10116	361550
9606	57657	Ortholog	10090	15168
9606	57657	Ortholog	10116	114245
9606	57658	Ortholog	10090	67488
9606	57658	Ortholog	10116	246047
9606	57659	Ortholog	10090	75580
9606	57659	Ortholog	10116	287441
9606	57661	Ortholog	10090	101471
9606	57661	Ortholog	10116	245925
9606	57662	Ortholog	10090	69697
9606	57662	Ortholog	10116	689074
9606	57663	Ortholog	10090	57775
9606	57663	Ortholog	10116	361495
9606	57664	Ortholog	10090	69217
9606	57664	Ortholog	10116	308584
9606	57665	Ortholog	10090	105014
9606	57665	Ortholog	10116	500629
9606	57666	Ortholog	10090	381668
9606	57666	Ortholog	10116	304572
9606	57669	Ortholog	10090	226352
9606	57669	Ortholog	10116	304733
9606	57670	Ortholog	10090	330286
9606	57670	Ortholog	10116	312246
9606	57673	Ortholog	10090	331623
9606	57673	Ortholog	10116	683923
9606	57674	Ortholog	10090	672511
9606	57674	Ortholog	10116	303735
9606	57677	Ortholog	10090	243906
9606	57677	Ortholog	10116	499124
9606	57678	Ortholog	10090	14732
9606	57678	Ortholog	10116	29653
9606	57679	Ortholog	10090	74018
9606	57679	Ortholog	10116	363235
9606	57680	Ortholog	10090	67772
9606	57680	Ortholog	10116	65027
9606	57683	Ortholog	10090	73884
9606	57683	Ortholog	10116	501153
9606	57684	Ortholog	10090	320633
9606	57684	Ortholog	10116	311910
9606	57685	Ortholog	10090	320508
9606	57685	Ortholog	10116	298267
9606	57687	Ortholog	10090	270097
9606	57687	Ortholog	10116	361414
9606	57688	Ortholog	10090	67263
9606	57688	Ortholog	10116	310062
9606	57689	Ortholog	10090	241568
9606	57689	Ortholog	10116	311236
9606	57690	Ortholog	10090	217351
9606	57690	Ortholog	10116	303774
9606	57692	Ortholog	10090	107528
9606	57692	Ortholog	10116	317232
9606	57693	Ortholog	10090	244713
9606	57693	Ortholog	10116	500950
9606	57695	Ortholog	10090	319651
9606	57695	Ortholog	10116	100361658
9606	57696	Ortholog	10090	67848
9606	57696	Ortholog	10116	100362764
9606	57697	Ortholog	10090	104806
9606	57697	Ortholog	10116	314172
9606	57698	Ortholog	10090	71653
9606	57698	Ortholog	10116	292139
9606	57699	Ortholog	10090	240058
9606	57699	Ortholog	10116	309650
9606	57700	Ortholog	10090	226252
9606	57700	Ortholog	10116	361774
9606	57701	Ortholog	10090	380969
9606	57701	Ortholog	10116	315297
9606	57703	Ortholog	10090	80744
9606	57703	Ortholog	10116	362153
9606	57704	Ortholog	10090	230101
9606	57704	Ortholog	10116	298399
9606	57705	Ortholog	10090	545030
9606	57705	Ortholog	10116	498582
9606	57706	Ortholog	10090	227801
9606	57706	Ortholog	10116	311913
9606	57707	Ortholog	10090	74347
9606	57707	Ortholog	10116	307901
9606	57708	Ortholog	10090	71148
9606	57708	Ortholog	10116	313418
9606	57709	Ortholog	10090	241919
9606	57709	Ortholog	10116	499587
9606	57710	Ortholog	10090	207792
9606	57710	Ortholog	10116	305101
9606	57713	Ortholog	10090	353282
9606	57713	Ortholog	10116	307106
9606	57715	Ortholog	10090	26456
9606	57715	Ortholog	10116	361764
9606	57716	Ortholog	10090	19153
9606	57716	Ortholog	10116	78960
9606	57718	Ortholog	10090	74521
9606	57718	Ortholog	10116	500711
9606	57719	Ortholog	10090	382014
9606	57719	Ortholog	10116	306340
9606	57720	Ortholog	10090	277463
9606	57720	Ortholog	10116	311857
9606	57721	Ortholog	10090	210529
9606	57721	Ortholog	10116	295428
9606	57722	Ortholog	10090	56741
9606	57722	Ortholog	10116	363081
9606	57724	Ortholog	10090	100502841
9606	57724	Ortholog	10116	364902
9606	57727	Ortholog	10090	228869
9606	57727	Ortholog	10116	296372
9606	57728	Ortholog	10090	213081
9606	57728	Ortholog	10116	305349
9606	57731	Ortholog	10090	80297
9606	57731	Ortholog	10116	308458
9606	57732	Ortholog	10090	231125
9606	57732	Ortholog	10116	305454
9606	57758	Ortholog	10090	56788
9606	57758	Ortholog	10116	499241
9606	57761	Ortholog	10090	228775
9606	57761	Ortholog	10116	246273
9606	57763	Ortholog	10090	68558
9606	57763	Ortholog	10116	294679
9606	57786	Ortholog	10090	57782
9606	57786	Ortholog	10116	288489
9606	57787	Ortholog	10090	232944
9606	57787	Ortholog	10116	680407
9606	57794	Ortholog	10090	70616
9606	57794	Ortholog	10116	290666
9606	57795	Ortholog	10090	240843
9606	57795	Ortholog	10116	286895
9606	57798	Ortholog	10090	67210
9606	57798	Ortholog	10116	500005
9606	57799	Ortholog	10090	224624
9606	57799	Ortholog	10116	359728
9606	57804	Ortholog	10090	69745
9606	57804	Ortholog	10116	361698
9606	57805	Ortholog	10090	219158
9606	57805	Ortholog	10116	306007
9606	57817	Ortholog	10090	84506
9606	57817	Ortholog	10116	84604
9606	57818	Ortholog	10090	14378
9606	57818	Ortholog	10116	681817
9606	57819	Ortholog	10090	27756
9606	57819	Ortholog	10116	684148
9606	57820	Ortholog	10090	239083
9606	57820	Ortholog	10116	498492
9606	57821	Ortholog	10090	74895
9606	57821	Ortholog	10116	360867
9606	57822	Ortholog	10090	230824
9606	57822	Ortholog	10116	298555
9606	57823	Ortholog	10090	75345
9606	57823	Ortholog	10116	364049
9606	57826	Ortholog	10090	72065
9606	57826	Ortholog	10116	302495
9606	57827	Ortholog	10090	114585
9606	57827	Ortholog	10116	406868
9606	57828	Ortholog	10090	320225
9606	57828	Ortholog	10116	292767
9606	57829	Ortholog	10116	282833
9606	57835	Ortholog	10090	232156
9606	57835	Ortholog	10116	297386
9606	57862	Ortholog	10090	52708
9606	57862	Ortholog	10116	314310
9606	57863	Ortholog	10090	94332
9606	57863	Ortholog	10116	360882
9606	57864	Ortholog	10090	30936
9606	57864	Ortholog	10116	298034
9606	58155	Ortholog	10090	56195
9606	58155	Ortholog	10116	310820
9606	58157	Ortholog	10090	64242
9606	58157	Ortholog	10116	85382
9606	58158	Ortholog	10090	11923
9606	58158	Ortholog	10116	288821
9606	58189	Ortholog	10090	67866
9606	58189	Ortholog	10116	171112
9606	58190	Ortholog	10090	227292
9606	58190	Ortholog	10116	363249
9606	58191	Ortholog	10090	66102
9606	58191	Ortholog	10116	497942
9606	58472	Ortholog	10090	59010
9606	58472	Ortholog	10116	691966
9606	58473	Ortholog	10090	27276
9606	58473	Ortholog	10116	64471
9606	58475	Ortholog	10090	109225
9606	58475	Ortholog	10116	293744
9606	58476	Ortholog	10090	68728
9606	58476	Ortholog	10116	362246
9606	58477	Ortholog	10090	20818
9606	58477	Ortholog	10116	300965
9606	58478	Ortholog	10090	67870
9606	58478	Ortholog	10116	305177
9606	58480	Ortholog	10090	69581
9606	58480	Ortholog	10116	678766
9606	58484	Ortholog	10090	268973
9606	58484	Ortholog	10116	298784
9606	58485	Ortholog	10090	245828
9606	58485	Ortholog	10116	287427
9606	58486	Ortholog	10116	288622
9606	58487	Ortholog	10090	233490
9606	58487	Ortholog	10116	293112
9606	58488	Ortholog	10090	18559
9606	58488	Ortholog	10116	29510
9606	58489	Ortholog	10090	70178
9606	58489	Ortholog	10116	361601
9606	58490	Ortholog	10090	70470
9606	58490	Ortholog	10116	311591
9606	58493	Ortholog	10090	66209
9606	58493	Ortholog	10116	298032
9606	58494	Ortholog	10090	67374
9606	58494	Ortholog	10116	619374
9606	58495	Ortholog	10090	107586
9606	58495	Ortholog	10116	296201
9606	58496	Ortholog	10090	266614
9606	58496	Ortholog	10116	406867
9606	58497	Ortholog	10090	229589
9606	58497	Ortholog	10116	310664
9606	58498	Ortholog	10090	17898
9606	58498	Ortholog	10116	289759
9606	58499	Ortholog	10090	242466
9606	58499	Ortholog	10116	362522
9606	58500	Ortholog	10090	239546
9606	58503	Ortholog	10116	65182
9606	58504	Ortholog	10090	239027
9606	58504	Ortholog	10116	306279
9606	58505	Ortholog	10090	66357
9606	58505	Ortholog	10116	362040
9606	58506	Ortholog	10090	233208
9606	58506	Ortholog	10116	56081
9606	58508	Ortholog	10090	231051
9606	58508	Ortholog	10116	502710
9606	58509	Ortholog	10090	70312
9606	58509	Ortholog	10116	500790
9606	58510	Ortholog	10090	56189
9606	58510	Ortholog	10116	361538
9606	58511	Ortholog	10090	56629
9606	58511	Ortholog	10116	59296
9606	58512	Ortholog	10090	242667
9606	58512	Ortholog	10116	286923
9606	58513	Ortholog	10090	13859
9606	58513	Ortholog	10116	361120
9606	58515	Ortholog	10090	80795
9606	58515	Ortholog	10116	290549
9606	58516	Ortholog	10090	56306
9606	58516	Ortholog	10116	686611
9606	58517	Ortholog	10090	67039
9606	58517	Ortholog	10116	366693
9606	58524	Ortholog	10090	240590
9606	58524	Ortholog	10116	293976
9606	58525	Ortholog	10090	22404
9606	58525	Ortholog	10116	314598
9606	58526	Ortholog	10090	68041
9606	58526	Ortholog	10116	404280
9606	58527	Ortholog	10090	73112
9606	58527	Ortholog	10116	685045
9606	58528	Ortholog	10090	52187
9606	58528	Ortholog	10116	297960
9606	58529	Ortholog	10090	59011
9606	58529	Ortholog	10116	498440
9606	58530	Ortholog	10090	114654
9606	58530	Ortholog	10116	415062
9606	58531	Ortholog	10090	19120
9606	58531	Ortholog	10116	442921
9606	58533	Ortholog	10090	72183
9606	58533	Ortholog	10116	362738
9606	58538	Ortholog	10090	227157
9606	58538	Ortholog	10116	58808
9606	58985	Ortholog	10090	230828
9606	58985	Ortholog	10116	362629
9606	58986	Ortholog	10090	60455
9606	58986	Ortholog	10116	303004
9606	59067	Ortholog	10090	60505
9606	59067	Ortholog	10116	365769
9606	59084	Ortholog	10090	83965
9606	59084	Ortholog	10116	316249
9606	59269	Ortholog	10090	16656
9606	59269	Ortholog	10116	313557
9606	59271	Ortholog	10090	70967
9606	59271	Ortholog	10116	360695
9606	59272	Ortholog	10090	70008
9606	59272	Ortholog	10116	302668
9606	59274	Ortholog	10090	80889
9606	59274	Ortholog	10116	308795
9606	59277	Ortholog	10090	57764
9606	59277	Ortholog	10116	299737
9606	59283	Ortholog	10090	81905
9606	59283	Ortholog	10116	140729
9606	59284	Ortholog	10090	81904
9606	59284	Ortholog	10116	140728
9606	59285	Ortholog	10090	54378
9606	59285	Ortholog	10116	140727
9606	59286	Ortholog	10090	66177
9606	59286	Ortholog	10116	500954
9606	59307	Ortholog	10090	24058
9606	59307	Ortholog	10116	309106
9606	59335	Ortholog	10090	381359
9606	59335	Ortholog	10116	688699
9606	59336	Ortholog	10090	230025
9606	59336	Ortholog	10116	689695
9606	59338	Ortholog	10090	101476
9606	59338	Ortholog	10116	361659
9606	59339	Ortholog	10090	83436
9606	59339	Ortholog	10116	684785
9606	59340	Ortholog	10090	225192
9606	59340	Ortholog	10116	170704
9606	59341	Ortholog	10090	63873
9606	59341	Ortholog	10116	66026
9606	59342	Ortholog	10090	74617
9606	59342	Ortholog	10116	114861
9606	59343	Ortholog	10090	75826
9606	59343	Ortholog	10116	78973
9606	59344	Ortholog	10090	23801
9606	59344	Ortholog	10116	287424
9606	59345	Ortholog	10090	14696
9606	59345	Ortholog	10116	294962
9606	59349	Ortholog	10090	240756
9606	59349	Ortholog	10116	266772
9606	59350	Ortholog	10090	381489
9606	59350	Ortholog	10116	295144
9606	59352	Ortholog	10090	329252
9606	59352	Ortholog	10116	498233
9606	59353	Ortholog	10090	67564
9606	59353	Ortholog	10116	308134
9606	60312	Ortholog	10090	70292
9606	60312	Ortholog	10116	140935
9606	60313	Ortholog	10090	77110
9606	60313	Ortholog	10116	313519
9606	60314	Ortholog	10090	60315
9606	60314	Ortholog	10116	300258
9606	60343	Ortholog	10090	66294
9606	60343	Ortholog	10116	501664
9606	60370	Ortholog	10090	69534
9606	60370	Ortholog	10116	171386
9606	60385	Ortholog	10090	22116
9606	60385	Ortholog	10116	292890
9606	60386	Ortholog	10090	67283
9606	60386	Ortholog	10116	303676
9606	60401	Ortholog	10090	245527
9606	60401	Ortholog	10116	296872
9606	60412	Ortholog	10090	20336
9606	60412	Ortholog	10116	116654
9606	60436	Ortholog	10090	228839
9606	60436	Ortholog	10116	499929
9606	60437	Ortholog	10090	381409
9606	60437	Ortholog	10116	311693
9606	60468	Ortholog	10090	12014
9606	60468	Ortholog	10116	313125
9606	60481	Ortholog	10090	68801
9606	60481	Ortholog	10116	171400
9606	60482	Ortholog	10090	63993
9606	60482	Ortholog	10116	85426
9606	60484	Ortholog	10090	73940
9606	60484	Ortholog	10116	64057
9606	60485	Ortholog	10090	64010
9606	60485	Ortholog	10116	299116
9606	60487	Ortholog	10090	73681
9606	60487	Ortholog	10116	378794
9606	60488	Ortholog	10090	232536
9606	60488	Ortholog	10116	297727
9606	60490	Ortholog	10090	66812
9606	60490	Ortholog	10116	363069
9606	60491	Ortholog	10090	65102
9606	60491	Ortholog	10116	301431
9606	60492	Ortholog	10090	66365
9606	60492	Ortholog	10116	308820
9606	60493	Ortholog	10090	380601
9606	60493	Ortholog	10116	366192
9606	60494	Ortholog	10090	70884
9606	60494	Ortholog	10116	308810
9606	60495	Ortholog	10090	545291
9606	60495	Ortholog	10116	368128
9606	60496	Ortholog	10090	67618
9606	60496	Ortholog	10116	300328
9606	60506	Ortholog	10090	236690
9606	60506	Ortholog	10116	302516
9606	60509	Ortholog	10090	231093
9606	60509	Ortholog	10116	362710
9606	60526	Ortholog	10090	68832
9606	60526	Ortholog	10116	313949
9606	60528	Ortholog	10090	68626
9606	60528	Ortholog	10116	282826
9606	60529	Ortholog	10090	11695
9606	60529	Ortholog	10116	296511
9606	60558	Ortholog	10090	231279
9606	60558	Ortholog	10116	305317
9606	60559	Ortholog	10090	76687
9606	60559	Ortholog	10116	680782
9606	60560	Ortholog	10090	78689
9606	60560	Ortholog	10116	64472
9606	60561	Ortholog	10090	72772
9606	60561	Ortholog	10116	296750
9606	60592	Ortholog	10090	56367
9606	60592	Ortholog	10116	364981
9606	60598	Ortholog	10090	241769
9606	60598	Ortholog	10116	156873
9606	60625	Ortholog	10090	71715
9606	60625	Ortholog	10116	362260
9606	60626	Ortholog	10090	101489
9606	60626	Ortholog	10116	293614
9606	60672	Ortholog	10090	28010
9606	60672	Ortholog	10116	298643
9606	60673	Ortholog	10090	68118
9606	60673	Ortholog	10116	300240
9606	60674	Ortholog	10090	14455
9606	60674	Ortholog	10116	81714
9606	60675	Ortholog	10090	50501
9606	60675	Ortholog	10116	192206
9606	60676	Ortholog	10090	23850
9606	60676	Ortholog	10116	680415
9606	60677	Ortholog	10090	76183
9606	60677	Ortholog	10116	300758
9606	60678	Ortholog	10090	65967
9606	60678	Ortholog	10116	500255
9606	60680	Ortholog	10090	319586
9606	60680	Ortholog	10116	314647
9606	60681	Ortholog	10090	14230
9606	60681	Ortholog	10116	360627
9606	60682	Ortholog	10090	98366
9606	60682	Ortholog	10116	684800
9606	60684	Ortholog	10090	320714
9606	60684	Ortholog	10116	290746
9606	60685	Ortholog	10090	21769
9606	60685	Ortholog	10116	361816
9606	60686	Ortholog	10090	74359
9606	60686	Ortholog	10116	498514
9606	63027	Ortholog	10090	73102
9606	63027	Ortholog	10116	64559
9606	63035	Ortholog	10090	320376
9606	63035	Ortholog	10116	302810
9606	63036	Ortholog	10090	13706
9606	63036	Ortholog	10116	24332
9606	63826	Ortholog	10090	27364
9606	63826	Ortholog	10116	303306
9606	63827	Ortholog	10090	12032
9606	63827	Ortholog	10116	25393
9606	63874	Ortholog	10090	105501
9606	63874	Ortholog	10116	364380
9606	63875	Ortholog	10090	27397
9606	63875	Ortholog	10116	171061
9606	63876	Ortholog	10090	208076
9606	63876	Ortholog	10116	680549
9606	63877	Ortholog	10090	76539
9606	63877	Ortholog	10116	308004
9606	63891	Ortholog	10090	84585
9606	63891	Ortholog	10116	100190936
9606	63892	Ortholog	10090	240174
9606	63892	Ortholog	10116	313865
9606	63893	Ortholog	10090	217342
9606	63893	Ortholog	10116	303689
9606	63894	Ortholog	10090	104799
9606	63894	Ortholog	10116	681989
9606	63895	Ortholog	10090	667742
9606	63895	Ortholog	10116	307380
9606	63897	Ortholog	10090	217026
9606	63897	Ortholog	10116	497972
9606	63898	Ortholog	10090	72281
9606	63898	Ortholog	10116	306376
9606	63899	Ortholog	10090	106338
9606	63899	Ortholog	10116	100360437
9606	63901	Ortholog	10090	107373
9606	63901	Ortholog	10116	499322
9606	63904	Ortholog	10090	73547
9606	63904	Ortholog	10116	302867
9606	63905	Ortholog	10090	69161
9606	63905	Ortholog	10116	499934
9606	63906	Ortholog	10090	242691
9606	63906	Ortholog	10116	362615
9606	63908	Ortholog	10090	17957
9606	63908	Ortholog	10116	499903
9606	63910	Ortholog	10090	228993
9606	63910	Ortholog	10116	362287
9606	63915	Ortholog	10090	17828
9606	63915	Ortholog	10116	306868
9606	63916	Ortholog	10090	140579
9606	63916	Ortholog	10116	362271
9606	63917	Ortholog	10090	231050
9606	63917	Ortholog	10116	311952
9606	63922	Ortholog	10090	214901
9606	63922	Ortholog	10116	287146
9606	63923	Ortholog	10090	329278
9606	63923	Ortholog	10116	304913
9606	63924	Ortholog	10090	14311
9606	63924	Ortholog	10116	500292
9606	63925	Ortholog	10090	329559
9606	63925	Ortholog	10116	259270
9606	63926	Ortholog	10090	319196
9606	63926	Ortholog	10116	296184
9606	63928	Ortholog	10090	70261
9606	63928	Ortholog	10116	308965
9606	63929	Ortholog	10090	321003
9606	63929	Ortholog	10116	685823
9606	63931	Ortholog	10090	64659
9606	63931	Ortholog	10116	289143
9606	63932	Ortholog	10090	77644
9606	63932	Ortholog	10116	313433
9606	63933	Ortholog	10090	76137
9606	63933	Ortholog	10116	291034
9606	63934	Ortholog	10090	384763
9606	63934	Ortholog	10116	308326
9606	63935	Ortholog	10090	228866
9606	63935	Ortholog	10116	362269
9606	63939	Ortholog	10090	71532
9606	63939	Ortholog	10116	311692
9606	63940	Ortholog	10090	106512
9606	63940	Ortholog	10116	406163
9606	63941	Ortholog	10090	56846
9606	63941	Ortholog	10116	311562
9606	63943	Ortholog	10090	56299
9606	63943	Ortholog	10116	406168
9606	63946	Ortholog	10090	71241
9606	63946	Ortholog	10116	499100
9606	63948	Ortholog	10090	56296
9606	63948	Ortholog	10116	313484
9606	63950	Ortholog	10090	242620
9606	63950	Ortholog	10116	313471
9606	63951	Ortholog	10090	242523
9606	63951	Ortholog	10116	313352
9606	63967	Ortholog	10090	269582
9606	63967	Ortholog	10116	298534
9606	63971	Ortholog	10090	16553
9606	63971	Ortholog	10116	308173
9606	63973	Ortholog	10090	11924
9606	63973	Ortholog	10116	295475
9606	63974	Ortholog	10090	11922
9606	63974	Ortholog	10116	500137
9606	63976	Ortholog	10090	70673
9606	63976	Ortholog	10116	100366024
9606	63977	Ortholog	10090	114604
9606	63977	Ortholog	10116	304054
9606	63978	Ortholog	10090	383491
9606	63978	Ortholog	10116	100365184
9606	63979	Ortholog	10090	60530
9606	63979	Ortholog	10116	289777
9606	63982	Ortholog	10090	228432
9606	63982	Ortholog	10116	311287
9606	64005	Ortholog	10090	246177
9606	64005	Ortholog	10116	289785
9606	64061	Ortholog	10090	52808
9606	64061	Ortholog	10116	302612
9606	64062	Ortholog	10090	74213
9606	64062	Ortholog	10116	306137
9606	64063	Ortholog	10090	70835
9606	64064	Ortholog	10090	353371
9606	64064	Ortholog	10116	366463
9606	64065	Ortholog	10090	64058
9606	64065	Ortholog	10116	292949
9606	64066	Ortholog	10090	234911
9606	64066	Ortholog	10116	300340
9606	64067	Ortholog	10090	27386
9606	64067	Ortholog	10116	299016
9606	64072	Ortholog	10090	22295
9606	64072	Ortholog	10116	114102
9606	64073	Ortholog	10090	72275
9606	64073	Ortholog	10116	100361913
9606	64077	Ortholog	10090	76429
9606	64077	Ortholog	10116	361663
9606	64078	Ortholog	10090	114304
9606	64078	Ortholog	10116	140944
9606	64080	Ortholog	10090	71336
9606	64080	Ortholog	10116	362706
9606	64081	Ortholog	10116	171564
9606	64083	Ortholog	10090	66629
9606	64083	Ortholog	10116	78961
9606	64084	Ortholog	10090	64085
9606	64084	Ortholog	10116	171394
9606	64087	Ortholog	10090	78038
9606	64087	Ortholog	10116	361884
9606	64089	Ortholog	10090	74718
9606	64089	Ortholog	10116	64088
9606	64090	Ortholog	10116	685402
9606	64091	Ortholog	10090	64082
9606	64091	Ortholog	10116	360718
9606	64092	Ortholog	10116	170637
9606	64093	Ortholog	10090	64075
9606	64093	Ortholog	10116	314280
9606	64094	Ortholog	10090	64074
9606	64094	Ortholog	10116	292401
9606	64096	Ortholog	10090	14588
9606	64096	Ortholog	10116	66023
9606	64097	Ortholog	10090	13824
9606	64097	Ortholog	10116	307514
9606	64098	Ortholog	10090	64099
9606	64098	Ortholog	10116	689069
9606	64101	Ortholog	10090	192198
9606	64101	Ortholog	10116	641521
9606	64102	Ortholog	10090	64103
9606	64102	Ortholog	10116	64104
9606	64105	Ortholog	10090	60411
9606	64105	Ortholog	10116	294712
9606	64106	Ortholog	10090	237362
9606	64106	Ortholog	10116	64107
9606	64108	Ortholog	10090	67775
9606	64108	Ortholog	10116	360733
9606	64109	Ortholog	10090	57914
9606	64109	Ortholog	10116	171499
9606	64111	Ortholog	10090	60531
9606	64111	Ortholog	10116	60570
9606	64112	Ortholog	10090	64113
9606	64112	Ortholog	10116	299261
9606	64114	Ortholog	10090	69660
9606	64114	Ortholog	10116	316516
9606	64115	Ortholog	10090	74048
9606	64115	Ortholog	10116	690899
9606	64116	Ortholog	10090	67547
9606	64116	Ortholog	10116	295455
9606	64118	Ortholog	10090	68730
9606	64118	Ortholog	10116	246185
9606	64121	Ortholog	10090	54170
9606	64121	Ortholog	10116	298514
9606	64122	Ortholog	10090	63828
9606	64122	Ortholog	10116	498034
9606	64123	Ortholog	10090	170757
9606	64123	Ortholog	10116	64124
9606	64127	Ortholog	10090	257632
9606	64127	Ortholog	10116	291912
9606	64129	Ortholog	10090	94242
9606	64129	Ortholog	10116	94174
9606	64130	Ortholog	10090	22342
9606	64130	Ortholog	10116	60377
9606	64131	Ortholog	10090	233781
9606	64131	Ortholog	10116	64133
9606	64132	Ortholog	10090	217119
9606	64132	Ortholog	10116	64134
9606	64135	Ortholog	10090	71586
9606	64135	Ortholog	10116	499801
9606	64137	Ortholog	10090	192663
9606	64137	Ortholog	10116	300664
9606	64145	Ortholog	10090	78287
9606	64145	Ortholog	10116	312562
9606	64146	Ortholog	10090	68023
9606	64146	Ortholog	10116	690214
9606	64147	Ortholog	10090	16578
9606	64147	Ortholog	10116	501059
9606	64149	Ortholog	10090	70591
9606	64149	Ortholog	10116	303764
9606	64150	Ortholog	10090	353504
9606	64150	Ortholog	10116	102546650
9606	64151	Ortholog	10090	54392
9606	64151	Ortholog	10116	305392
9606	64168	Ortholog	10090	69352
9606	64168	Ortholog	10116	64169
9606	64170	Ortholog	10090	332579
9606	64170	Ortholog	10116	64171
9606	64172	Ortholog	10090	72085
9606	64172	Ortholog	10116	314548
9606	64174	Ortholog	10090	319446
9606	64174	Ortholog	10116	291984
9606	64175	Ortholog	10090	56401
9606	64175	Ortholog	10116	114200
9606	64180	Ortholog	10090	71854
9606	64180	Ortholog	10116	364994
9606	64184	Ortholog	10090	219026
9606	64207	Ortholog	10090	238330
9606	64207	Ortholog	10116	314329
9606	64208	Ortholog	10090	78977
9606	64208	Ortholog	10116	641520
9606	64210	Ortholog	10090	72199
9606	64210	Ortholog	10116	171124
9606	64211	Ortholog	10090	16873
9606	64211	Ortholog	10116	124451
9606	64215	Ortholog	10090	13418
9606	64215	Ortholog	10116	100360412
9606	64216	Ortholog	10090	15278
9606	64216	Ortholog	10116	289307
9606	64218	Ortholog	10090	20351
9606	64218	Ortholog	10116	310630
9606	64219	Ortholog	10090	18744
9606	64219	Ortholog	10116	683077
9606	64220	Ortholog	10090	20897
9606	64220	Ortholog	10116	363071
9606	64221	Ortholog	10090	19649
9606	64221	Ortholog	10116	315564
9606	64222	Ortholog	10090	30935
9606	64222	Ortholog	10116	304884
9606	64223	Ortholog	10090	56716
9606	64223	Ortholog	10116	64226
9606	64224	Ortholog	10090	80517
9606	64224	Ortholog	10116	300463
9606	64225	Ortholog	10090	56298
9606	64225	Ortholog	10116	298757
9606	64232	Ortholog	10090	269063
9606	64236	Ortholog	10090	213019
9606	64236	Ortholog	10116	290354
9606	64240	Ortholog	10090	27409
9606	64240	Ortholog	10116	114628
9606	64241	Ortholog	10090	67470
9606	64241	Ortholog	10116	155192
9606	64282	Ortholog	10090	214627
